Term,AY,Semester,Crn1,Crn2,School,Course1,Course2,Level,Schedule,Enroll
201430,2013-14,Fall,30910,,SD,CSIS011,,Undergraduate,Lecture,14
201430,2013-14,Fall,30911,,SD,CSIS011,,Undergraduate,Lecture,14
201430,2013-14,Fall,30915,,SD,CSIS114,,Undergraduate,Lab,15
201430,2013-14,Fall,30934,,BD,FINC025,,Undergraduate,Lecture,21
201430,2013-14,Fall,30935,,AD,RUSS201,,Undergraduate,Lecture,7
201430,2013-14,Fall,30936,,AD,ENGL011,,Undergraduate,Lecture,19
201430,2013-14,Fall,30943,,SD,CSIS115,,Undergraduate,Lecture,15
201430,2013-14,Fall,30944,,SD,CSIS115,,Undergraduate,Lecture,15
201430,2013-14,Fall,30945,,SD,CSIS390,,Undergraduate,Lecture,16
201430,2013-14,Fall,30946,,SD,CSIS390,,Undergraduate,Lab,16
201430,2013-14,Fall,30947,,SD,ENVA460,,Undergraduate,Lecture,8
201430,2013-14,Fall,30948,,SD,ENVA460,,Undergraduate,Lab,8
201430,2013-14,Fall,30956,,SD,ENVA020,,Undergraduate,Lecture,23
201430,2013-14,Fall,30957,,AD,ENGL011,,Undergraduate,Lecture,19
201430,2013-14,Fall,30958,,AD,ENGL011,,Undergraduate,Lecture,20
201430,2013-14,Fall,30959,,AD,ENGL011,,Undergraduate,Lecture,18
201430,2013-14,Fall,30981,,AD,ITAL301,,Undergraduate,Lecture,10
201430,2013-14,Fall,30985,,AD,CLSS105,,Undergraduate,Lecture,34
201430,2013-14,Fall,30999,,AD,CREA103,,Undergraduate,Lecture,23
201430,2013-14,Fall,31436,,BD,MGMT113,,Undergraduate,Lecture,19
201430,2013-14,Fall,31003,,SD,MATH010,,Undergraduate,Lecture,29
201430,2013-14,Fall,31011,,IN,HNRS400,,Undergraduate,Independent Research,1
201430,2013-14,Fall,31012,,IN,HNRS400,,Undergraduate,Independent Research,1
201430,2013-14,Fall,31020,,IN,HNRS400,,Undergraduate,Independent Research,1
201430,2013-14,Fall,31025,,SD,MATH050,,Undergraduate,Lecture,32
201430,2013-14,Fall,31030,,AD,EDUC210,,Undergraduate,Lecture,26
201430,2013-14,Fall,31032,,SD,CSIS120,,Undergraduate,Lecture,17
201430,2013-14,Fall,31033,,SD,CSIS120,,Undergraduate,Lab,8
201430,2013-14,Fall,31036,,SD,CHEM010,,Undergraduate,Lecture,30
201430,2013-14,Fall,31039,,AD,RELG121,,Undergraduate,Lecture,12
201430,2013-14,Fall,31040,,SD,BIOL025,,Undergraduate,Lecture,33
201430,2013-14,Fall,31045,,AD,RELG121,,Undergraduate,Lecture,13
201430,2013-14,Fall,31046,,SD,PHYS220,,Undergraduate,Lab,9
201430,2013-14,Fall,31059,,SD,PHYS222,,Undergraduate,Lecture,3
201430,2013-14,Fall,31125,,AD,POSC205,,Undergraduate,Lecture,18
201430,2013-14,Fall,31134,,AD,RELG181,,Undergraduate,Lecture,25
201430,2013-14,Fall,31135,,AD,RELG181,,Undergraduate,Lecture,25
201430,2013-14,Fall,31146,,AD,PSYC300,,Undergraduate,Lab,8
201430,2013-14,Fall,31149,,AD,HIST101,,Undergraduate,Lecture,24
201430,2013-14,Fall,31150,,AD,HIST101,,Undergraduate,Lecture,22
201430,2013-14,Fall,31151,,AD,HIST202,,Undergraduate,Lecture,22
201430,2013-14,Fall,31158,,AD,HIST497,,Undergraduate,Lecture,19
201430,2013-14,Fall,31166,,AD,SWRK100,,Undergraduate,Lecture,24
201430,2013-14,Fall,31168,,AD,ENGL210,,Undergraduate,Lecture,25
201430,2013-14,Fall,31170,,AD,ENGL215,,Undergraduate,Lecture,10
201430,2013-14,Fall,31171,,AD,ENGL253,,Undergraduate,Lecture,25
201430,2013-14,Fall,31172,,AD,ENGL285,,Undergraduate,Lecture,10
201430,2013-14,Fall,31177,,AD,ENGL374,,Undergraduate,Lecture,20
201430,2013-14,Fall,31178,,AD,ENGL376,,Undergraduate,Lecture,16
201430,2013-14,Fall,31188,,AD,FREN301,,Undergraduate,Lecture,5
201430,2013-14,Fall,31193,,AD,ATDV250,,Undergraduate,Lecture,6
201430,2013-14,Fall,31200,,AD,CREA103,,Undergraduate,Lecture,24
201430,2013-14,Fall,31202,,SD,PHYS440,,Undergraduate,Lecture,6
201430,2013-14,Fall,31204,,SD,SCDV230,,Undergraduate,Lab,8
201430,2013-14,Fall,31205,,AD,CREA104,,Undergraduate,Lecture/Lab,20
201430,2013-14,Fall,31207,,SD,ENVA205,,Undergraduate,Lecture,13
201430,2013-14,Fall,31214,,SD,BIOL240,,Undergraduate,Lecture,15
201430,2013-14,Fall,31215,,SD,BIOL240,,Undergraduate,Lab,15
201430,2013-14,Fall,31218,,AD,CREA231,,Undergraduate,Lecture,22
201430,2013-14,Fall,31221,,AD,CREA242,,Undergraduate,Lecture,25
201430,2013-14,Fall,31224,,AD,CREA314,,Undergraduate,Studio Course,10
201430,2013-14,Fall,31229,,SD,CSIS010,,Undergraduate,Lab,15
201430,2013-14,Fall,31230,,SD,CSIS115,,Undergraduate,Lecture,13
201430,2013-14,Fall,31231,,SD,CSIS180,,Undergraduate,Lecture,16
201430,2013-14,Fall,31232,,SD,CSIS180,,Undergraduate,Lab,16
201430,2013-14,Fall,31239,,AD,PHIL101,,Undergraduate,Lecture,25
201430,2013-14,Fall,31241,,AD,PHIL202,,Undergraduate,Lecture,22
201430,2013-14,Fall,31247,,AD,SPAN102,,Undergraduate,Lecture/Lab,8
201430,2013-14,Fall,31248,,AD,SPAN102,,Undergraduate,Lecture/Lab,16
201430,2013-14,Fall,31249,,AD,FREN102,,Undergraduate,Lecture/Lab,9
201430,2013-14,Fall,31251,,SD,CHEM025,,Undergraduate,Lecture,32
201430,2013-14,Fall,31254,,IN,FYSM100,,Undergraduate,Lecture,19
201430,2013-14,Fall,31255,,IN,FYSM100,,Undergraduate,Lecture,19
201430,2013-14,Fall,31256,,IN,FYSM100,,Undergraduate,Lecture,19
201430,2013-14,Fall,31257,,IN,FYSM100,,Undergraduate,Lecture,17
201430,2013-14,Fall,31259,,IN,FYSM100,,Undergraduate,Lecture,19
201430,2013-14,Fall,31260,,IN,FYSM100,,Undergraduate,Lecture,19
201430,2013-14,Fall,31261,,IN,FYSM100,,Undergraduate,Lecture,19
201430,2013-14,Fall,31262,,IN,FYSM100,,Undergraduate,Lecture,17
201430,2013-14,Fall,31263,,IN,FYSM100,,Undergraduate,Lecture,19
201430,2013-14,Fall,31265,,IN,FYSM100,,Undergraduate,Lecture,18
201430,2013-14,Fall,31266,,IN,FYSM100,,Undergraduate,Lecture,16
201430,2013-14,Fall,31268,,IN,FYSM100,,Undergraduate,Lecture,16
201430,2013-14,Fall,31269,,IN,FYSM100,,Undergraduate,Lecture,19
201430,2013-14,Fall,31270,,IN,FYSM100,,Undergraduate,Lecture,19
201430,2013-14,Fall,31271,,IN,FYSM100,,Undergraduate,Lecture,19
201430,2013-14,Fall,31272,,IN,FYSM100,,Undergraduate,Lecture,19
201430,2013-14,Fall,31273,,IN,FYSM100,,Undergraduate,Lecture,18
201430,2013-14,Fall,31274,,IN,FYSM100,,Undergraduate,Lecture,15
201430,2013-14,Fall,31275,,IN,FYSM100,,Undergraduate,Lecture,19
201430,2013-14,Fall,31276,,IN,FYSM100,,Undergraduate,Lecture,18
201430,2013-14,Fall,31278,,IN,FYSM100,,Undergraduate,Lecture,19
201430,2013-14,Fall,31279,,IN,FYSM100,,Undergraduate,Lecture,19
201430,2013-14,Fall,31280,,IN,FYSM100,,Undergraduate,Lecture,19
201430,2013-14,Fall,31281,,IN,FYSM100,,Undergraduate,Lecture,18
201430,2013-14,Fall,31282,,IN,FYSM100,,Undergraduate,Lecture,19
201430,2013-14,Fall,31283,,IN,FYSM100,,Undergraduate,Lecture,17
201430,2013-14,Fall,31284,,IN,FYSM100,,Undergraduate,Lecture,19
201430,2013-14,Fall,31285,,IN,FYSM100,,Undergraduate,Lecture,19
201430,2013-14,Fall,31286,,IN,FYSM100,,Undergraduate,Lecture,19
201430,2013-14,Fall,31287,,IN,FYSM100,,Undergraduate,Lecture,18
201430,2013-14,Fall,31288,,IN,FYSM100,,Undergraduate,Lecture,19
201430,2013-14,Fall,31290,,IN,FYSM100,,Undergraduate,Lecture,16
201430,2013-14,Fall,31291,,IN,FYSM100,,Undergraduate,Lecture,14
201430,2013-14,Fall,31292,,IN,FYSM100,,Undergraduate,Lecture,20
201430,2013-14,Fall,31293,,IN,FYSM100,,Undergraduate,Lecture,19
201430,2013-14,Fall,31294,,IN,FYSM100,,Undergraduate,Lecture,19
201430,2013-14,Fall,31295,,IN,FYSM100,,Undergraduate,Lecture,17
201430,2013-14,Fall,31302,,AD,PHIL103,,Undergraduate,Lecture,25
201430,2013-14,Fall,31305,,AD,SOCI304,,Undergraduate,Lecture,20
201430,2013-14,Fall,31306,,BD,ACCT200,,Undergraduate,Lecture,22
201430,2013-14,Fall,31313,,BD,ACCT300,,Undergraduate,Lecture,25
201430,2013-14,Fall,31315,,BD,ACCT300,,Undergraduate,Lecture,27
201430,2013-14,Fall,31323,,BD,ACCT350,,Undergraduate,Lecture,26
201430,2013-14,Fall,31352,,BD,ECON101,,Undergraduate,Lecture,29
201430,2013-14,Fall,31365,,BD,FINC301,,Undergraduate,Lecture,22
201430,2013-14,Fall,31368,,BD,FINC301,,Undergraduate,Lecture,24
201430,2013-14,Fall,31370,,BD,FINC301,,Undergraduate,Lecture,25
201430,2013-14,Fall,31372,,BD,FINC418,,Undergraduate,Lecture,21
201430,2013-14,Fall,31384,,BD,QBUS100,,Undergraduate,Lecture,23
201430,2013-14,Fall,31386,,BD,QBUS100,,Undergraduate,Lecture,22
201430,2013-14,Fall,31388,,BD,BLAW210,,Undergraduate,Lecture,24
201430,2013-14,Fall,31392,,AD,SWRK315,,Undergraduate,Lecture,12
201430,2013-14,Fall,31396,,AD,ENGL490,,Undergraduate,Seminar,10
201430,2013-14,Fall,31441,,BD,MGMT113,,Undergraduate,Lecture,16
201430,2013-14,Fall,31453,,BD,MRKT324,,Undergraduate,Lecture,23
201430,2013-14,Fall,31459,,AD,CREA102,,Undergraduate,Lecture,24
201430,2013-14,Fall,31460,,AD,CREA102,,Undergraduate,Lecture,25
201430,2013-14,Fall,31480,,BD,MRKT334,,Undergraduate,Lecture,25
201430,2013-14,Fall,31493,,AD,ATDV250,,Undergraduate,Lecture,13
201430,2013-14,Fall,31501,,BD,MRKT490,,Undergraduate,Seminar,15
201430,2013-14,Fall,31513,,BD,MGMT113,,Undergraduate,Lecture,18
201430,2013-14,Fall,31522,,SD,PHYS010,,Undergraduate,Lecture,29
201430,2013-14,Fall,31527,,AD,PHIL155,,Undergraduate,Lecture,24
201430,2013-14,Fall,31528,,SD,CHEM311,,Undergraduate,Lecture,13
201430,2013-14,Fall,31532,,AD,PSYC300,,Undergraduate,Lecture,16
201430,2013-14,Fall,31533,,AD,PSYC300,,Undergraduate,Lab,8
201430,2013-14,Fall,31534,,AD,PSYC300,,Undergraduate,Lab,8
201430,2013-14,Fall,31535,,BD,ACCT300,,Undergraduate,Lecture,23
201430,2013-14,Fall,31538,,SD,MATH301,,Undergraduate,Lecture,13
201430,2013-14,Fall,31539,,AD,SPAN320,,Undergraduate,Lecture,9
201430,2013-14,Fall,31542,,SD,MATH010,,Undergraduate,Lecture,35
201430,2013-14,Fall,31544,,AD,WRIT220,,Undergraduate,Lecture,18
201430,2013-14,Fall,31552,,SD,CSIS200,,Undergraduate,Lecture,27
201430,2013-14,Fall,31554,,IN,HNRS400,,Undergraduate,Independent Research,1
201430,2013-14,Fall,31555,,IN,HNRS400,,Undergraduate,Independent Research,1
201430,2013-14,Fall,31559,,IN,HNRS400,,Undergraduate,Independent Research,1
201430,2013-14,Fall,31560,,IN,HNRS400,,Undergraduate,Independent Research,1
201430,2013-14,Fall,31562,,IN,HNRS410,,Undergraduate,Independent Research,1
201430,2013-14,Fall,31581,,BD,ECON101,,Undergraduate,Lecture,29
201430,2013-14,Fall,31586,,AD,CREA120,,Undergraduate,Performance,36
201430,2013-14,Fall,31587,,SD,PHYS010,,Undergraduate,Lecture,35
201430,2013-14,Fall,31590,,SD,ENVA205,,Undergraduate,Lecture,12
201430,2013-14,Fall,31591,,SD,BIOL110,,Undergraduate,Lab,17
201430,2013-14,Fall,31611,,SD,BIOL110,,Undergraduate,Lecture,28
201430,2013-14,Fall,31622,,BD,MGMT300,,Undergraduate,Lecture,27
201430,2013-14,Fall,31623,,BD,MGMT300,,Undergraduate,Lecture,29
201430,2013-14,Fall,31641,,AD,CREA450,,Undergraduate,Practicum,1
201430,2013-14,Fall,31679,,AD,RELG141,,Undergraduate,Lecture,25
201430,2013-14,Fall,31721,,AD,POSC178,,Undergraduate,Lecture,20
201430,2013-14,Fall,31725,,AD,POSC178,,Undergraduate,Lab,10
201430,2013-14,Fall,31726,,AD,POSC178,,Undergraduate,Lab,10
201430,2013-14,Fall,31731,,IN,FYSM100,,Undergraduate,Lecture,19
201430,2013-14,Fall,31733,,IN,FYSM100,,Undergraduate,Lecture,19
201430,2013-14,Fall,31734,,IN,FYSM100,,Undergraduate,Lecture,19
201430,2013-14,Fall,31736,,IN,FYSM100,,Undergraduate,Lecture,19
201430,2013-14,Fall,31740,,AD,PSYC240,,Undergraduate,Lecture,30
201430,2013-14,Fall,31741,,AD,PSYC320,,Undergraduate,Lecture,27
201430,2013-14,Fall,31746,,AD,CREA101,,Undergraduate,Lecture,25
201430,2013-14,Fall,31747,,AD,CREA112,,Undergraduate,Studio Course,13
201430,2013-14,Fall,31748,,AD,CREA200,,Undergraduate,Studio Course,14
201430,2013-14,Fall,31756,,AD,HIST373,,Undergraduate,Lecture,11
201430,2013-14,Fall,31760,,AD,RELG141,,Undergraduate,Lecture,24
201430,2013-14,Fall,31761,,AD,RELG181,,Undergraduate,Lecture,26
201430,2013-14,Fall,31766,,AD,RELG360,,Undergraduate,Lecture,23
201430,2013-14,Fall,31767,,AD,RELG360,,Undergraduate,Lecture,18
201430,2013-14,Fall,31774,,AD,WRIT340,,Undergraduate,Lecture,15
201430,2013-14,Fall,31781,,AD,FREN101,,Undergraduate,Lecture/Lab,17
201430,2013-14,Fall,31787,,AD,SPAN302,,Undergraduate,Lecture,8
201430,2013-14,Fall,31798,,AD,EDUC482,,Undergraduate,Lab,18
201430,2013-14,Fall,31799,,AD,EDUC461,,Undergraduate,Lecture,11
201430,2013-14,Fall,31800,,AD,EDUC462,,Undergraduate,Lab,11
201430,2013-14,Fall,31802,,BD,ACCT200,,Undergraduate,Lecture,22
201430,2013-14,Fall,31803,,BD,ACCT200,,Undergraduate,Lecture,22
201430,2013-14,Fall,31805,,BD,ACCT205,,Undergraduate,Lecture,25
201430,2013-14,Fall,31806,,BD,ACCT205,,Undergraduate,Lecture,25
201430,2013-14,Fall,31807,,BD,ACCT300,,Undergraduate,Lecture,27
201430,2013-14,Fall,31809,,BD,ACCT305,,Undergraduate,Lecture,16
201430,2013-14,Fall,31810,,BD,ACCT305,,Undergraduate,Lecture,16
201430,2013-14,Fall,31812,,BD,ACCT340,,Undergraduate,Lecture,18
201430,2013-14,Fall,31813,,BD,ACCT340,,Undergraduate,Lecture,19
201430,2013-14,Fall,31814,,BD,ACCT350,,Undergraduate,Lecture,26
201430,2013-14,Fall,31815,,AD,SWRK415,,Undergraduate,Lecture,10
201430,2013-14,Fall,31824,,BD,ACCT400,,Undergraduate,Lecture,22
201430,2013-14,Fall,31828,,BD,BLAW200,,Undergraduate,Lecture,28
201430,2013-14,Fall,31832,,BD,BLAW200,,Undergraduate,Lecture,27
201430,2013-14,Fall,31833,,GB,GBUS520,,Graduate,Lecture,28
201430,2013-14,Fall,31834,,GB,GBUS540,,Graduate,Lecture,34
201430,2013-14,Fall,31836,,GB,MACC512,,Graduate,Seminar,35
201430,2013-14,Fall,31838,,BD,MRKT334,,Undergraduate,Lecture,24
201430,2013-14,Fall,31840,,BD,MRKT435,,Undergraduate,Lecture,11
201430,2013-14,Fall,31842,,AD,WSTU300,,Undergraduate,Lecture,7
201430,2013-14,Fall,31844,,BD,MRKT212,,Undergraduate,Lecture,25
201430,2013-14,Fall,31845,,BD,MRKT212,,Undergraduate,Lecture,26
201430,2013-14,Fall,31856,,BD,MRKT323,,Undergraduate,Lecture,16
201430,2013-14,Fall,31859,,BD,BLAW210,,Undergraduate,Lecture,20
201430,2013-14,Fall,31860,,BD,BLAW200,,Undergraduate,Lecture,26
201430,2013-14,Fall,31861,,BD,BLAW200,,Undergraduate,Lecture,27
201430,2013-14,Fall,31879,,BD,MGMT300,,Undergraduate,Lecture,19
201430,2013-14,Fall,31884,,BD,FINC025,,Undergraduate,Lecture,20
201430,2013-14,Fall,31887,,BD,FINC215,,Undergraduate,Lecture,21
201430,2013-14,Fall,31899,,BD,ECON101,,Undergraduate,Lecture,30
201430,2013-14,Fall,31900,,BD,ECON101,,Undergraduate,Lecture,28
201430,2013-14,Fall,31906,,BD,ECON430,,Undergraduate,Lecture,19
201430,2013-14,Fall,31914,,BD,MGMT113,,Undergraduate,Lecture,18
201430,2013-14,Fall,31915,,BD,MGMT211,,Undergraduate,Lecture,25
201430,2013-14,Fall,31930,,BD,MGMT332,,Undergraduate,Lecture,29
201430,2013-14,Fall,31932,,BD,BUDV450,,Undergraduate,Lecture,19
201430,2013-14,Fall,31933,,BD,BUDV450,,Undergraduate,Lecture,19
201430,2013-14,Fall,31934,,BD,BUDV450,,Undergraduate,Lecture,18
201430,2013-14,Fall,31938,,AD,CREA103,,Undergraduate,Lecture,25
201430,2013-14,Fall,31940,,SD,ENVA430,,Undergraduate,Lecture,18
201430,2013-14,Fall,31943,,SD,ENVA010,,Undergraduate,Lecture,14
201430,2013-14,Fall,31944,,SD,CHEM210,,Undergraduate,Lecture,32
201430,2013-14,Fall,31947,,SD,BIOL400,,Undergraduate,Lecture,15
201430,2013-14,Fall,31950,,SD,BIOL220,,Undergraduate,Lab,11
201430,2013-14,Fall,31952,,AD,CREA480,,Undergraduate,Internship,9
201430,2013-14,Fall,31954,,SD,PHYS110,,Undergraduate,Lecture,29
201430,2013-14,Fall,31955,,SD,PHYS110,,Undergraduate,Lab,15
201430,2013-14,Fall,31958,,BD,ECON430,,Undergraduate,Lecture,22
201430,2013-14,Fall,31963,,BD,MGMT211,,Undergraduate,Lecture,25
201430,2013-14,Fall,31973,,SD,CSIS200,,Undergraduate,Lecture,15
201430,2013-14,Fall,31979,,SD,CHEM110,,Undergraduate,Lecture,32
201430,2013-14,Fall,31980,,SD,CHEM010,,Undergraduate,Lecture,35
201430,2013-14,Fall,31981,,SD,CHEM010,,Undergraduate,Lecture,36
201430,2013-14,Fall,31982,,SD,CHEM010,,Undergraduate,Lecture,34
201430,2013-14,Fall,31993,,AD,EDUC360,,Undergraduate,Lecture,14
201430,2013-14,Fall,31994,,BD,ACCT370,,Undergraduate,Lecture,21
201430,2013-14,Fall,32005,,BD,BLAW200,,Undergraduate,Lecture,27
201430,2013-14,Fall,32009,,BD,MRKT212,,Undergraduate,Lecture,25
201430,2013-14,Fall,32018,,SD,BIOL400,,Undergraduate,Lab,15
201430,2013-14,Fall,32022,,BD,MGMT290,,Undergraduate,Seminar,26
201430,2013-14,Fall,32027,,AD,POSC374,,Undergraduate,Lecture,31
201430,2013-14,Fall,32028,,SD,CSIS410,,Undergraduate,Lab,27
201430,2013-14,Fall,32037,,SD,MATH120,,Undergraduate,Lecture,30
201430,2013-14,Fall,32038,,SD,MATH120,,Undergraduate,Lab,16
201430,2013-14,Fall,32039,,SD,MATH120,,Undergraduate,Lab,14
201430,2013-14,Fall,32041,,IN,INSA400,,Undergraduate,Seminar,5
201430,2013-14,Fall,32042,,IN,INSA480,,Undergraduate,Internship,1
201430,2013-14,Fall,32043,,SD,PHYS220,,Undergraduate,Lab,10
201430,2013-14,Fall,32044,,SD,SCDV001,,Undergraduate,Lecture,16
201430,2013-14,Fall,32052,,SD,PHYS010,,Undergraduate,Lecture,25
201430,2013-14,Fall,32057,,IN,HNRS400,,Undergraduate,Independent Research,1
201430,2013-14,Fall,32058,,IN,HNRS400,,Undergraduate,Independent Research,1
201430,2013-14,Fall,32059,,IN,HNRS400,,Undergraduate,Independent Research,1
201430,2013-14,Fall,32064,,AD,SPAN101,,Undergraduate,Lecture/Lab,17
201430,2013-14,Fall,32070,,BD,MGMT290,,Undergraduate,Seminar,8
201430,2013-14,Fall,32082,,SD,SCDV001,,Undergraduate,Lecture,12
201430,2013-14,Fall,32097,,AD,COMD200,,Undergraduate,Lecture,25
201430,2013-14,Fall,32098,,AD,COMD280,,Undergraduate,Internship,10
201430,2013-14,Fall,32116,,AD,COMD400,,Undergraduate,Independent Research,4
201430,2013-14,Fall,32138,,AD,SOCI321,,Undergraduate,Lecture,15
201430,2013-14,Fall,32143,,AD,HIST110,,Undergraduate,Practicum,18
201430,2013-14,Fall,32145,,AD,CREA397,,Undergraduate,Studio Course,15
201430,2013-14,Fall,32161,,AD,HIST384,,Undergraduate,Lecture,18
201430,2013-14,Fall,32164,,AD,SWRK300,,Undergraduate,Lecture,12
201430,2013-14,Fall,32165,,AD,SWRK315,,Undergraduate,Lecture,12
201430,2013-14,Fall,32167,,AD,SOCI240,,Undergraduate,Lecture,21
201430,2013-14,Fall,32168,,AD,SOCI220,,Undergraduate,Lecture,17
201430,2013-14,Fall,32169,,AD,SOCI390,,Undergraduate,Seminar,9
201430,2013-14,Fall,32170,,AD,SOCI260,,Undergraduate,Lecture,25
201430,2013-14,Fall,32171,,AD,SOCI385,,Undergraduate,Lecture,11
201430,2013-14,Fall,32172,,AD,SOCI490,,Undergraduate,Seminar,9
201430,2013-14,Fall,32173,,AD,SOCI101,,Undergraduate,Lecture,26
201430,2013-14,Fall,32174,,AD,POSC320,,Undergraduate,Lecture,20
201430,2013-14,Fall,32175,,AD,POSC182,,Undergraduate,Lecture,5
201430,2013-14,Fall,32176,,AD,POSC182,,Undergraduate,Lab,5
201430,2013-14,Fall,32178,,AD,POSC254,,Undergraduate,Lecture,18
201430,2013-14,Fall,32183,,AD,POSC341,,Undergraduate,Lecture,12
201430,2013-14,Fall,32184,,AD,POSC351,,Undergraduate,Lecture,19
201430,2013-14,Fall,32185,,AD,POSC351,,Undergraduate,Lecture,10
201430,2013-14,Fall,32187,,BD,ACCT300,,Undergraduate,Lecture,26
201430,2013-14,Fall,32188,,BD,ACCT340,,Undergraduate,Lecture,17
201430,2013-14,Fall,32189,,BD,ACCT350,,Undergraduate,Lecture,21
201430,2013-14,Fall,32191,,BD,ACCT370,,Undergraduate,Lecture,23
201430,2013-14,Fall,32192,,BD,ACCT370,,Undergraduate,Lecture,21
201430,2013-14,Fall,32193,,BD,ACCT430,,Undergraduate,Lecture,15
201430,2013-14,Fall,32194,,BD,ACCT470,,Undergraduate,Lecture,15
201430,2013-14,Fall,32195,,BD,ACCT472,,Undergraduate,Lecture,21
201430,2013-14,Fall,32196,,BD,BLAW200,,Undergraduate,Lecture,26
201430,2013-14,Fall,32197,,GB,MACC560,,Graduate,Lecture,24
201430,2013-14,Fall,32198,,GB,MACC512,,Graduate,Seminar,18
201430,2013-14,Fall,32199,,GB,MACC530,,Graduate,Lecture,27
201430,2013-14,Fall,32201,,GB,MACC590,,Graduate,Seminar,22
201430,2013-14,Fall,32202,,AD,HIST190,,Undergraduate,Seminar,12
201430,2013-14,Fall,32203,,AD,HIST376,,Undergraduate,Lecture,25
201430,2013-14,Fall,32204,,AD,HIST381,,Undergraduate,Lecture,13
201430,2013-14,Fall,32205,,AD,HIST480,,Undergraduate,Internship,1
201430,2013-14,Fall,32206,,BD,MRKT212,,Undergraduate,Lecture,25
201430,2013-14,Fall,32207,,BD,MRKT212,,Undergraduate,Lecture,25
201430,2013-14,Fall,32208,,BD,MRKT212,,Undergraduate,Lecture,26
201430,2013-14,Fall,32209,,BD,MRKT324,,Undergraduate,Lecture,24
201430,2013-14,Fall,32210,,BD,MRKT324,,Undergraduate,Lecture,25
201430,2013-14,Fall,32215,,BD,MRKT435,,Undergraduate,Lecture,10
201430,2013-14,Fall,32216,,AD,RELG305,,Undergraduate,Lecture,23
201430,2013-14,Fall,32218,,AD,RELG387,,Undergraduate,Lecture,11
201430,2013-14,Fall,32219,,AD,RELG401,,Undergraduate,Lecture,11
201430,2013-14,Fall,32221,,AD,PHIL101,,Undergraduate,Lecture,25
201430,2013-14,Fall,32222,,AD,PHIL101,,Undergraduate,Lecture,25
201430,2013-14,Fall,32223,,AD,PHIL101,,Undergraduate,Lecture,24
201430,2013-14,Fall,32224,,AD,PHIL101,,Undergraduate,Lecture,25
201430,2013-14,Fall,32226,,AD,PHIL103,,Undergraduate,Lecture,24
201430,2013-14,Fall,32228,,BD,FINC025,,Undergraduate,Lecture,20
201430,2013-14,Fall,32229,,BD,FINC025,,Undergraduate,Lecture,21
201430,2013-14,Fall,32230,,BD,FINC025,,Undergraduate,Lecture,20
201430,2013-14,Fall,32231,,BD,FINC301,,Undergraduate,Lecture,25
201430,2013-14,Fall,32232,,BD,FINC301,,Undergraduate,Lecture,26
201430,2013-14,Fall,32233,,BD,FINC301,,Undergraduate,Lecture,23
201430,2013-14,Fall,32235,,BD,FINC302,,Undergraduate,Lecture,15
201430,2013-14,Fall,32236,,BD,FINC302,,Undergraduate,Lecture,17
201430,2013-14,Fall,32237,,BD,FINC315,,Undergraduate,Lecture,23
201430,2013-14,Fall,32238,,BD,FINC315,,Undergraduate,Lecture,21
201430,2013-14,Fall,32239,,BD,FINC413,,Undergraduate,Lecture,29
201430,2013-14,Fall,32240,,BD,FINC432,,Undergraduate,Lecture,15
201430,2013-14,Fall,32241,,BD,FINC490,,Undergraduate,Seminar,15
201430,2013-14,Fall,32243,,BD,FINC490,,Undergraduate,Seminar,19
201430,2013-14,Fall,32245,,BD,FINC490,,Undergraduate,Seminar,19
201430,2013-14,Fall,32248,,AD,PHIL270,,Undergraduate,Lecture,16
201430,2013-14,Fall,32250,,AD,PHIL491,,Undergraduate,Seminar,12
201430,2013-14,Fall,32252,,BD,BUDV450,,Undergraduate,Lecture,12
201430,2013-14,Fall,32253,,BD,BUDV450,,Undergraduate,Lecture,19
201430,2013-14,Fall,32259,,AD,GREK101,,Undergraduate,Lecture,13
201430,2013-14,Fall,32261,,AD,FREN410,,Undergraduate,Lecture,9
201430,2013-14,Fall,32262,,AD,GERM026,,Undergraduate,Lecture,25
201430,2013-14,Fall,32263,,AD,GERM025,,Undergraduate,Lecture,21
201430,2013-14,Fall,32264,,AD,SPAN400,,Undergraduate,Lecture,17
201430,2013-14,Fall,32265,,BD,BUDV450,,Undergraduate,Lecture,17
201430,2013-14,Fall,32266,,BD,MGMT113,,Undergraduate,Lecture,19
201430,2013-14,Fall,32267,,BD,MGMT113,,Undergraduate,Lecture,18
201430,2013-14,Fall,32268,,BD,MGMT113,,Undergraduate,Lecture,19
201430,2013-14,Fall,32270,,AD,ENGL285,,Undergraduate,Lecture,5
